"assay","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","pos_avgLFC","avg_LFC"
"Adapt_CCL3","UBXN11",-0.77668112032659,2.75999351728009,-4.58563669514761,8.67498775388782e-05,0.00309978741482386,1.42644740436568,-3.92494410774561,-0.533827058522507,-0.164254479545387
"Adapt_AIF1","HNRNPA0",-0.761180172947425,7.60668171842593,-4.55699260913341,8.67635249417987e-05,0.00309978741482386,1.35827267696911,-3.92490623983287,-0.362600521583897,-0.362600521583897
"ADAM_GPNMB","ACSL5",-1.58980413873026,4.21299566485944,-4.45693326997399,8.69390941548694e-05,0.00310324120846506,1.40576639501661,-3.92441958322468,-1.09178514685436,-0.503900837009702
"Adapt_AIF1","HTATIP2",0.700386749829039,5.92316843527229,4.53623649039098,8.69410349376551e-05,0.00310324120846506,1.1492028373619,3.92441420880044,0.492856025664837,0.417032021716401
"Adapt_IFI44L","LINC01578",1.56913882316308,6.48092138370617,4.45610779821135,8.69881565908064e-05,0.00310348034320276,1.41127920293172,3.92428375408608,1.18549001487893,1.00310693566679
"Adapt_TMEM163","GYG1",-1.17846774371928,6.02632823721401,-4.05156249868999,8.70985189044618e-05,0.00310597444771382,-1.34819603903633,-3.92397848084589,-0.4399856017469,-0.304605416594008
"Adapt_AIF1","PPP1R8",-0.665961409246187,4.62988598260814,-4.4970048260404,8.7446581549703e-05,0.00311693880763303,1.1688317018122,-3.92301809281417,-0.670594463543796,-0.309505137020214
"Adapt_CCL3","ADIPOR1",-0.591600876789999,6.01638533210043,-4.50062949686464,8.75726617630144e-05,0.00311998433975822,1.27097934028837,-3.92267109822739,-0.38700426754228,-0.327465149458852
"Adapt_AIF1","ERC1",0.928067000254942,4.13641674279185,4.49552540592162,8.77775258794665e-05,0.00312583260874202,1.27214996437331,3.92210828195559,0.809806243077549,0.622927879290422
"Adapt_AIF1","NUP88",-0.916059382508246,3.87482666170835,-4.63322465558263,8.80039825720876e-05,0.0031324440287145,1.70210124234312,-3.92148758740921,-0.270157998191729,-0.145469691334008
"ADAM_GPNMB","FAM49B",-0.735659882262549,9.15375959591435,-4.44390777214973,8.82660253020736e-05,0.00314031539602285,1.1783549791705,-3.92077123568637,-0.282867806143968,-0.261108744132893
"Adapt_CCL3","MAZ",0.777798525735312,5.50260619268244,4.64966216835501,8.83310541880624e-05,0.00314117338925283,1.51964090577618,3.92059377603236,0.690657982675126,0.478147834159703
"Adapt_AIF1","AC018755.4",-2.18028257221751,3.18960786390767,-4.51864475280461,8.84579849442795e-05,0.00314423088429025,1.29095032364221,-3.92024774544161,-1.56995574426233,-0.483063305926871
"Homeo_CECR2","EEF1D",0.976205098277714,8.65998985148846,4.02156208768299,8.85342958417897e-05,0.00314548710404678,-0.185049638560195,3.92003993721463,0.0669294420980343,0.0669294420980343
"Adapt_TMEM163","LARP4",1.72326455406345,5.84036399296374,4.01310179621704,8.89407663444125e-05,0.00315846679816141,-0.968456572616555,3.918935888385,0.48919002996012,0.41393002535087
"ADAM_GPNMB","KPNB1",-0.878184722880135,7.60531494079713,-4.43712371761124,8.90949931202288e-05,0.0031622027233602,1.22163235524079,-3.91851822703563,-0.572978025846266,-0.528902793088861
"Adapt_AIF1","MARCKS",1.1381642443018,10.3195496010372,4.71490787528983,8.91943761478081e-05,0.0031622027233602,1.82715288585468,3.91824944968791,0.850251342724859,0.850251342724859
"Adapt_CCL3","ZBTB40",0.91433455544066,3.61657175340277,4.48065264231944,8.92190178742133e-05,0.0031622027233602,1.30412983215644,3.91818285091367,0.684355526634705,0.157928198454163
"Adapt_CCL3","TSPAN4",-1.77324555695278,1.8536071484605,-4.48278983360673,8.92282418262707e-05,0.0031622027233602,1.31450603171209,-3.91815792596503,-0.921405283644029,-0.354386647555396
"Adapt_HIF1A","MVP",-2.08261324982092,5.06795423925856,-4.62549130412525,8.92768425924891e-05,0.0031622027233602,1.34154979867755,-3.91802663723767,-0.47774442250976,-0.367495709622892
"Adapt_AIF1","UBN1",0.94276959040838,4.95759439414802,4.49451768904603,8.92930891314445e-05,0.0031622027233602,1.10616242127531,3.91798276435647,0.484679720725563,0.335547498963852
"Adapt_AIF1","ANO6",0.726983489113476,4.44387475980664,4.45958414067604,8.93353927563973e-05,0.00316224225433744,1.09998568100352,3.91786856112494,0.646962829503713,0.398130972002285
"Adapt_HIST","PLEKHO1",1.04284257728172,8.04630270975125,4.50572753867793,8.94899180633508e-05,0.00316625227610594,1.37465352187429,3.91745183694275,0.880636405627043,0.67741261971311
"Adapt_TMEM163","CXorf21",1.74669269933544,7.03441821658,4.05325260937584,8.959710300381e-05,0.00316858442069255,-1.70194678184695,3.9171631794501,0.263649351594934,0.243368632241477
"Adapt_AIF1","RNASE3",-1.6943086398497,3.37801776569888,-4.48631121695512,8.96645830707863e-05,0.0031695109090358,1.18754028801741,-3.9169816175956,-0.897955546941671,-0.207220510832693
"Adapt_HSPA1A","AC026979.2",-1.63211744772118,4.25759268810736,-5.85833133950361,9.01585419253812e-05,0.00318472260159458,4.75002770903307,-3.91565648909953,-1.45558129944856,-0.447871169061096
"Adapt_HSPA1A","CAST",0.809141886375578,7.34124603052813,4.46747882293619,9.01778779565054e-05,0.00318472260159458,1.30294777787061,3.91560475651151,0.740482675642136,0.68352246982351
"Adapt_AIF1","CDC14B",1.20798756118484,3.36812524613852,4.44416825295661,9.043715505635e-05,0.00319241078333857,1.29753084217956,3.91491208393904,0.60145359075988,0.185062643310732
"Adapt_AIF1","AARSD1",-0.710314211102158,5.21484597011207,-4.44651083327877,9.05410909393033e-05,0.00319461090948846,1.07694317154912,-3.91463494026452,-0.429101074639969,-0.330077749723053
"Adapt_HSPA1A","KCNMB3",-1.18462362311796,2.83470382079617,-4.72294538475132,9.11394951555807e-05,0.00321424759740929,1.7623067036358,-3.91304512525958,-0.764506695862465,-0.176424622122107
"ADAM_GPNMB","MPDU1",-1.42147188871428,5.57501989182712,-4.42647690518116,9.14373871554854e-05,0.00322180495302162,1.30484883149419,-3.91225737067364,-0.838436710989611,-0.70944644776044
"Adapt_CCL3","TMEM185B",-0.833176204504921,4.31830317677562,-4.47199682894593,9.14377091138506e-05,0.00322180495302162,1.25799552185872,-3.91225652058935,-0.811966201696631,-0.374753631552291
"Adapt_CCL3","BST1",-2.06633662927088,0.537071516190862,-4.47468763255852,9.15049163809856e-05,0.00322269402063437,1.36048136830097,-3.91207913142496,-1.22335460479865,-0.188208400738254
"Adapt_CCL3","SMCR8",0.803908430011066,3.94001798652263,4.47102028770467,9.16945697282854e-05,0.00322789270060916,1.27168645797104,3.91157921667387,0.347161056798154,0.186932876737467
"Homeo_CECR2","IFI30",1.54246333735068,7.54105011761871,4.10238374835659,9.21513318763901e-05,0.00324248524632154,0.00938743847162282,3.91037921620875,0.378909982593778,0.349763060855795
"ADAM_GPNMB","PCMTD1",1.48545097239177,5.49402773908342,4.45467786465894,9.2628245506982e-05,0.00325777315863012,1.29338892298943,3.90913225416265,1.00277532237274,0.771365632594418
"Adapt_AIF1","SLC35A1",-0.722012689222584,4.31743240571246,-4.44679536805242,9.29500621579415e-05,0.00326759474464298,1.10515815247362,-3.90829423811307,-0.402676846255721,-0.185850852118025
"Prolif_MKI67","MSL3",0.633958797795502,6.63564807117687,3.94359910456882,9.30399241636813e-05,0.0032692568684279,-1.05371297808147,3.90806072531633,0.277151129600433,0.255831811938861
"Adapt_TMEM163","GPR84",-1.46502533316314,8.12159828991471,-4.08365028317977,9.30867130768609e-05,0.00326940465228827,-1.00082643088661,-3.90793922531844,-1.26789370534684,-0.877772565240117
"ADAM_GPNMB","SEC11C",-1.09375553490031,7.0220719858225,-4.42550662564321,9.31453036450199e-05,0.00326996661086131,1.22326714814613,-3.90778716045579,-0.213885041777144,-0.164526955213188
"Adapt_AIF1","AC002480.2",-2.13458671980986,3.26904372172532,-4.48381881614521,9.33476774726435e-05,0.00327557341559285,1.22458157905763,-3.90726261719349,-0.907738333204102,-0.349130128155424
"Prolif_MKI67","TMEM87A",-0.830953352996212,6.34548450698339,-3.95826199744486,9.33922516239188e-05,0.00327564043075816,-1.20431995219923,-3.90714722746509,-0.461501555655169,-0.390501316323605
"Adapt_HSPA1A","CHST12",-0.854780084321714,4.80018400299623,-4.45790991878964,9.35146824392246e-05,0.00327843688293897,1.14457935519165,-3.90683055651813,-0.378463797222458,-0.174675598718058
"Adapt_CCL3","AC005072.1",-1.46244016642158,1.6180731921179,-4.53164197317475,9.36059500820409e-05,0.00328013876287031,1.36536480224995,-3.90659474467138,-1.40548649179043,-0.216228691044682
"Adapt_CCL3","TMEM106C",0.676706573755092,3.6247037885542,4.57997370000454,9.37697082803137e-05,0.00328437814445148,1.37703647472072,3.90617217988153,0.775847880508491,0.358083637157765
"Adapt_CCL3","BCL9L",1.49295832029105,3.34412903384233,4.46288747976975,9.38616279821095e-05,0.00328609859169285,1.32223804684404,3.90593529380704,0.955284916807061,0.367417275695023
"ADAM_GPNMB","CARD19",-1.42467223165632,5.93865286819481,-4.45264041559923,9.43555037520626e-05,0.00330137753079302,1.22412805449396,-3.90466626620781,-1.06006695567956,-0.89697973172886
"Adapt_AIF1","RNF41",-0.623562544239209,5.6670410274805,-4.62967513254187,9.44260251064518e-05,0.00330137753079302,1.61326108962327,-3.90448557163359,-0.299358763595366,-0.230275971996435
"Adapt_AIF1","SFT2D2",0.697920197767945,6.3142861051505,4.46880621877611,9.44270427031724e-05,0.00330137753079302,1.04031781888432,3.90448296521142,0.280266885529219,0.237148903140108
"Adapt_CCL3","SMAD4",0.685041795633654,5.1374380724067,4.47134929453687,9.45150983659184e-05,0.00330263686159935,1.19613329064837,3.90425752416428,0.559981248796905,0.387679326090165
"Adapt_AIF1","HABP4",1.0983292370676,2.698685629073,4.45492182916489,9.45490944136312e-05,0.00330263686159935,1.24313638611354,3.90417054018567,0.934896546471486,0.215745356878035
"Adapt_HSPA1A","RABL6",0.608139889783671,5.27551766988196,4.45067746312747,9.46612903986806e-05,0.00330505224781242,1.2201501035521,3.90388367938862,0.785440273501334,0.604184825770257
"Prolif_MKI67","ITGB1BP1",1.23996661179799,5.94207028639507,3.93724516883984,9.48278206973965e-05,0.00330936163167455,-1.22657522593086,3.90345848893267,-0.0468482216091968,-0.0324333841909824
"Adapt_CCL3","TAF9B",-0.719255103841186,2.78707995780394,-4.4965281379942,9.55268567283686e-05,0.00332959855658168,1.32167480148818,-3.90168134562975,-0.589138838600972,-0.135955116600224
"Adapt_CCL3","APC",0.943372145679994,5.3170623326184,4.45667440727146,9.5551182566147e-05,0.00332959855658168,1.19855904857231,3.90161972396015,0.860110062280333,0.595460812347923
"ADAM_GPNMB","SDF2L1",-1.66845015112381,7.46608601626362,-4.41130214224905,9.56229457074262e-05,0.00332959855658168,1.16030651768732,-3.90143802144495,-0.26652492785709,-0.225521092802153
"Adapt_AIF1","PLEKHF2",-0.566018805864191,5.56045386298147,-4.42651757007116,9.56515412523913e-05,0.00332959855658168,1.0198092981392,-3.90136565410038,-0.182593633903685,-0.15450230561081
"Adapt_CCL3","EEA1",0.967238203221401,6.20411792654352,4.47243467967501,9.56735993911797e-05,0.00332959855658168,1.19939463366118,3.90130984506226,0.778272027039423,0.658537869033358
"Adapt_AIF1","LURAP1",1.86121601089666,1.58557304130543,4.48564770023992,9.56821494955614e-05,0.00332959855658168,1.29987261404682,3.90128821581092,1.47610511447771,0.340639641802548
"Homeo_CECR2","RABAC1",1.00352249672757,7.11606275217804,4.0219230757682,9.57112678845977e-05,0.00332959855658168,-0.000347073853652624,3.90121456853296,0.373357806199772,0.344637974953636
"Adapt_AIF1","C5orf15",-0.80896619837943,6.83435108691422,-4.46460496783634,9.57807760025917e-05,0.00333050753584737,1.12231792756307,-3.90103885159193,-0.416024124082064,-0.416024124082064
"Adapt_TMEM163","KMT2C",1.59575978173284,6.19781872911714,3.98460435070955,9.61744851516585e-05,0.00334268376934762,-1.13154413408848,3.90004581930178,0.463188642424957,0.427558746853806
"Adapt_CCL3","PDE1B",-1.02445048848714,3.95101314908519,-4.56809065561987,9.63756357761695e-05,0.00334689793980061,1.52217416002895,-3.89953994805037,-1.09400240354998,-0.420770155211531
"Adapt_AIF1","SCYL1",-0.601568794499691,5.37888444373364,-4.46815702610564,9.6382918646198e-05,0.00334689793980061,1.06354024410456,-3.89952165115633,-0.566426468864009,-0.479283935192623
"Adapt_AIF1","MAP3K2",0.738867458047871,6.24424092354839,4.42185937520355,9.65361924435563e-05,0.00335070490381506,1.00640083242245,3.89913688098595,0.613273196043764,0.518923473575493
"Adapt_HSPA1A","AKT1",0.719938597363251,5.01003245311527,4.51557117103857,9.67026780136843e-05,0.00335452990951534,1.24387109456706,3.89871959770658,0.711970867461359,0.5476698980472
"Adapt_HIF1A","ELOF1",-1.70796970157927,5.04945389080445,-4.5894793240796,9.67337772987607e-05,0.00335452990951534,1.39351732910331,-3.89864172493584,-0.545693870792214,-0.419764515994011
"Adapt_CCL3","SMARCD1",0.53988512339856,4.62143147639094,4.52866915156358,9.68337022754123e-05,0.003355586442942,1.22385144954347,3.89839167217672,0.37378623555044,0.201269511450237
"Adapt_AIF1","NR1D2",1.58166903249446,3.57567195373643,4.42071954084231,9.68584708400221e-05,0.003355586442942,1.24313728735001,3.89832972887736,0.624739210329018,0.288341173998008
"Adapt_CCL3","PHF10",1.15414619284414,3.40194009188431,4.4516824026578,9.69304125970034e-05,0.003355586442942,1.24849361821031,3.89814989568136,0.911265582979095,0.420584115221121
"Adapt_HSPA1A","AL442003.1",-1.85318948269343,1.9776993454908,-4.44826079513152,9.69715391799169e-05,0.003355586442942,1.29114310795789,-3.8980471479464,-0.830565838855472,-0.127779359823919
"Adapt_HSPA1A","KDM1A",0.689536715905432,4.59809016083881,4.44218547036755,9.701038163107e-05,0.003355586442942,1.21365300890108,3.89795014449673,0.695221962080415,0.37435028727407
"Adapt_AIF1","SLC5A6",-1.15858862246545,3.48165500360085,-4.42876043439048,9.70264780250757e-05,0.003355586442942,1.0915899273425,-3.89790995680854,-0.861815299968635,-0.265173938451888
"Adapt_HIF1A","LAPTM5",-1.3760044865033,10.3865022544527,-5.58140320523665,9.71248211779662e-05,0.00335607292387411,3.74707324589283,-3.89766456117992,-0.616654501098398,-0.52178457785249
"Adapt_CCL3","CAST",0.839995908225281,7.30452605414307,4.50567771951102,9.71281990483819e-05,0.00335607292387411,1.30566059386513,3.89765613654934,0.740482675642136,0.68352246982351
"Adapt_AIF1","CRCP",0.869650839391445,4.74621436088386,4.41961535697742,9.71716804482092e-05,0.00335607292387411,1.06715087534477,3.89754771577557,0.620601507210601,0.477385774777385
"ADAM_GPNMB","ELOC",-1.46806365734267,7.64279420083001,-4.42130770470883,9.72226654281312e-05,0.00335632400340631,1.12073452201532,-3.89742064317174,-0.661362066562835,-0.610488061442617
"Adapt_AIF1","TNPO2",-0.745343994574295,3.93697310809958,-4.49692165525714,9.7322378517357e-05,0.00335742887869045,1.2311100484382,-3.89717230463212,-0.466393713305449,-0.287011515880276
"Adapt_CCL3","TMOD3",0.644705463007883,5.4785043707313,4.47641176393298,9.73421295956464e-05,0.00335742887869045,1.24648195929467,3.89712314246589,0.609313016352404,0.515572552298188
"Adapt_HSPA1A","HABP4",1.0366086230401,2.5402298431126,4.43896887952391,9.7915115893957e-05,0.00337567528198937,1.34081673509242,3.89570101360785,0.934896546471486,0.215745356878035
"ADAM_GPNMB","C18orf32",-0.853834771254845,7.60415466732594,-4.4198709943641,9.79993508793303e-05,0.00337706290954324,1.13999852916847,-3.89549260853668,-0.426759302003939,-0.426759302003939
"Prolif_MKI67","IFI44L",-1.87606455519108,5.32283369223669,-4.02083246831535,9.83256801067441e-05,0.00338545811094323,-0.908813680238209,-3.89468683363134,0.233021592105704,0.17924737854285
"Adapt_AIF1","EXOC6B",1.33762740218668,2.6182421195182,4.42116113860433,9.83311615119554e-05,0.00338545811094323,1.21478034586664,3.89467332047144,0.7437301935448,0.171630044664185
"Adapt_CCL3","C17orf67",1.21129820921964,4.10248423567225,4.51991574067299,9.86997294136446e-05,0.00339662443979892,1.40983628882747,3.8937663276215,0.893722270073092,0.412487201572196
"ADAM_GPNMB","NBL1",1.39580469790098,6.09821959685996,4.4943343855658,9.89198324614202e-05,0.00340174655926459,1.2588361384829,3.89322620924386,0.699294703824166,0.4841271026475
"Adapt_AIF1","PRKAG1",-0.700128080090214,5.87999194290256,-4.54624188421329,9.89696352166471e-05,0.00340174655926459,1.35186740626939,-3.89310415397827,-0.436946557594769,-0.336112736611361
"Adapt_HSPA1A","SPATA20",-0.955940958140085,4.47354685623375,-4.47812912653691,9.89814894225757e-05,0.00340174655926459,1.18100225173139,-3.89307511054957,-0.855606317600665,-0.329079352923333
"Adapt_CCL3","MIA3",0.868918437886845,6.13973767274271,4.62186487000287,9.90598689793369e-05,0.00340291702936311,1.58839599297514,3.8928831591022,0.776756554623036,0.657255546219492
"Adapt_CCL3","ZNF559",-0.656510028967269,4.16895450295327,-4.47453975155394,9.92502445458425e-05,0.00340793203286948,1.18152264561826,-3.89241752595918,-0.420816111391322,-0.258963760856198
"ADAM_GPNMB","KMT2A",1.51792004898763,5.299390424869,4.40044869480468,9.96942069039585e-05,0.00342164600959554,1.21177804791349,3.89133492098172,0.824784453500368,0.697894537577235
"Adapt_AIF1","AC016745.2",-1.88088116542653,2.68773788546262,-4.40952428497366,0.000100080722166839,0.00343280160010507,1.25304184719106,-3.89039610064774,-0.999246179590974,-0.384325453688836
"Adapt_CCL3","SRSF1",-0.485604293930883,6.94716043092833,-4.44044111614309,0.000100108662524392,0.00343280160010507,1.17431201374231,-3.89032836806272,-0.20805464898935,-0.192050445220938
"ADAM_GPNMB","POMP",-1.02246860956754,9.04306277641956,-4.40347650698638,0.000100317627487535,0.00343843146679038,1.01637592369672,-3.88982236349515,-0.502105403164941,-0.463481910613792
"Adapt_HSPA1A","SRPK1",0.684168889497305,3.99883136094702,4.43022521149298,0.00010041676003319,0.00343888785593933,1.19062943519349,3.88958266384978,0.502032379606592,0.308943002834826
"Adapt_HIF1A","TPD52L2",-1.81817332266743,5.49033231340711,-4.57538864532974,0.00010042052402433,0.00343888785593933,1.33936453943377,-3.88957356702981,-0.669126744526163,-0.566184168445215
"ADAM_GPNMB","SHISAL2A",-1.61100701936815,3.83043927462501,-4.42630535246855,0.000100497847345662,0.00344000143809983,1.19865234329536,-3.88938676308574,-0.783747126951253,-0.241152962138847
"Adapt_AIF1","DENND1C",-0.834695724368728,4.43347934199086,-4.41805407995358,0.00010058964093997,0.00344160911873799,1.05020421762812,-3.8891651767378,-0.538090166616613,-0.248349307669206
"Adapt_HSPA1A","SLC4A1AP",0.643727735253193,4.70662424400189,4.42912198426114,0.000100737449275379,0.00344513102138788,1.13306039727158,3.88880877368933,0.365592965855688,0.253102822515476
"Adapt_AIF1","PTEN",0.841783682129838,6.26981161847157,4.42864465579241,0.000100854307087839,0.00344759177884373,0.952994441907101,3.88852734936227,0.586659353342641,0.496404068213004
"Adapt_HSPA1A","SAP30L",1.18348884522402,3.66432093580931,4.42790797767819,0.000101090248599743,0.00345411927758898,1.23890191961276,3.88796007707413,1.62700756036251,0.500617710880771
"Adapt_AIF1","TTC7A",0.992367162718902,5.06056834117553,4.40761590424114,0.000101160867759786,0.00345499463700762,1.02991575258438,3.88779053099502,0.668887860957398,0.30871747428803
"Adapt_AIF1","SYMPK",-0.614848079633269,4.67668587919829,-4.4056129962218,0.000101231196328846,0.00345585929770557,1.02388647721442,-3.88762179357768,-0.259132484775521,-0.179399412536899
"ADAM_GPNMB","BPTF",1.44110945931572,5.75519607062259,4.39236031703334,0.000101408062731314,0.00345926304964275,1.16146047464982,3.88719793140126,1.15707800892227,0.979066007549614
"Adapt_CCL3","DHX40",0.696498373076521,3.92597914823456,4.52685508506528,0.000101421013125621,0.00345926304964275,1.21404845633923,3.88716692306994,0.611500719778449,0.282231101436207
"Adapt_CCL3","TET2",0.903598787203031,5.52658700033022,4.435500185912,0.000101537966501313,0.00346090362698028,1.14689931279133,3.88688705990113,0.87466059704632,0.605534259493606
"Prolif_MKI67","RAB32",0.669636416550173,6.96843172365411,3.91252951376982,0.000101569001781097,0.00346090362698028,-1.29769838410019,3.88681284522203,0.730065742209889,0.673906838962974
"Adapt_TMEM163","MED13L",1.35746579039878,6.14061545313139,3.98797387559074,0.000101604344728415,0.00346090362698028,-1.10306343943007,3.88672835567845,0.434652483526899,0.367782870676607
"Adapt_AIF1","TLK1",0.742491652044497,5.38048368001557,4.44603055936639,0.000101981365647891,0.00347220545913444,1.01055737750202,3.88582878570857,0.380275058878213,0.263267348454147
"Adapt_AIF1","AAMP",-0.622667335959999,6.55626932535551,-4.42328870159583,0.00010231873056481,0.00348069584054087,0.984776466177552,-3.8850264919303,-0.501753323196569,-0.424560504243251
"Adapt_CCL3","TRIM24",0.876803390865769,3.40207439223609,4.48375257126393,0.000102321405005415,0.00348069584054087,1.24739566491724,3.88502014177417,0.742842044001059,0.342850174154335
"Adapt_HIF1A","HNRNPK",-0.948104401059,8.74682824698565,-4.56758742795988,0.000102521562315098,0.00348596013723042,1.25492748326292,-3.8845453349624,-0.182074025118564,-0.182074025118564
"Adapt_HIST","BRI3",1.30806585775432,7.78055148139126,4.43253866650121,0.000102577689332022,0.00348632459222871,1.27157619160776,3.88441234930511,1.23165380561738,1.13691120518528
"Adapt_CCL3","HIST1H2BJ",1.15873680701232,3.47550892928887,4.44756082680007,0.000102865895469472,0.00349439973383331,1.17875133419899,3.8837305622884,0.705299314370026,0.162761380239237
"Adapt_AIF1","USP33",0.550180395604689,5.62896891336616,4.41230673075852,0.000102906310460126,0.00349439973383331,0.992781875154392,3.88363509983554,0.458898889837882,0.388299060632054
"Adapt_AIF1","NFE2L3",1.52844973410233,1.28170874663414,4.49001677827325,0.000103183210452233,0.00350225346988997,1.26038784233194,3.88298199682543,0.958052040760203,0.221088932483124
"Adapt_CCL3","CRYAB",2.20308114951916,1.78969036891619,4.49888360956827,0.000103349888839025,0.0035037739712622,1.3466947111657,3.88258966223983,2.39983371794865,0.553807781065073
"Adapt_CCL3","NEB",2.72126019769452,1.20701899506454,4.43507493966681,0.000103363056292045,0.0035037739712622,1.17580320924465,3.88255869359297,1.95635386169848,0.300977517184382
"Adapt_AIF1","AC005726.5",-1.63840557910025,3.02245792673566,-4.47376149613428,0.000103387747052176,0.0035037739712622,1.27616895749835,-3.88250063321578,-1.51540964887688,-0.582849864952646
"Adapt_AIF1","RNF149",-1.06042480207247,7.29631682891815,-4.45504535688385,0.000103410550280424,0.0035037739712622,1.09329654381084,-3.88244702299689,-0.680616198104478,-0.575906013780712
"Adapt_AIF1","MYO1F",-0.797817363792792,7.47269951697311,-4.43351065373439,0.0001037035107815,0.00351215017524095,0.923953160610681,-3.88175926570701,-0.431018414204242,-0.431018414204242
"Adapt_IFI44L","VMO1",1.8223896829952,6.71388033886383,4.41456619746496,0.000104091860663783,0.00352374814205613,1.15008548707716,3.88085039225384,1.4410730406152,1.10851772355015
"Prolif_MKI67","ADSS",0.611670550174082,5.82773920361133,3.91968371252005,0.00010433302502825,0.00352763763749648,-1.24506918682571,3.8802875933074,0.137898260864965,0.106075585280742
"ADAM_GPNMB","TMEM147",-0.897040314269502,7.34009177395336,-4.45301364360062,0.000104336289150371,0.00352763763749648,1.26664126784463,-3.88027998433549,-0.338530270215502,-0.312489480198924
"ADAM_GPNMB","ZFP36L2",1.12687578413364,9.10375703588278,4.42987588795639,0.000104344596360297,0.00352763763749648,1.06575972898314,3.88026062047075,0.289228194241499,0.289228194241499
"Adapt_HSPA1A","RIPK1",0.572180693774836,4.69160498611079,4.41658867745658,0.000104444733684713,0.0035291648013186,1.12880032189943,3.88002731768017,0.447689165479617,0.2066257686829
"Adapt_CCL3","ZFC3H1",0.864468027497002,5.5642383113956,4.4255368662882,0.000104481701465246,0.0035291648013186,1.12148675284174,3.87994124243884,0.493751346633675,0.37980872817975
"Adapt_CCL3","RNF167",-0.580475963680829,5.71105167098609,-4.42518018005675,0.000104588634752317,0.00352923433001957,1.11982346719896,-3.87969242224604,-0.44102562600238,-0.339250481540292
"Adapt_CCL3","PPP2R3B",1.62942085371592,1.73268883745128,4.42514259066722,0.00010459991020443,0.00352923433001957,1.28759040001876,3.87966619969323,1.38916627689247,0.320576833129031
"Adapt_HSPA1A","RALBP1",0.672510325203784,5.93977023563572,4.41600165748822,0.000104621661892553,0.00352923433001957,1.1324914735768,3.87961562080615,0.740102825302764,0.683171838741013
"Prolif_MKI67","INTS6",-1.88761175690234,6.89954448804836,-3.98400526284958,0.000104791790211579,0.00353151435246631,-1.01724667839974,-3.8792203658814,-0.305183060941407,-0.305183060941407
"ADAM_GPNMB","ROCK2",1.41783532920897,5.09979188151311,4.40362993509792,0.000104838865524467,0.00353151435246631,1.24166032759163,3.8791111039339,1.07786593116823,0.912040403296195
"Adapt_IFI44L","AC007336.1",-1.10385523670934,5.88621813297034,-4.43340323167778,0.0001048585385563,0.00353151435246631,1.23620728506736,-3.87906545648276,-0.839229274874277,-0.645560980672521
"Adapt_AIF1","NUMA1",0.797542596176793,5.50455704307842,4.3934894983522,0.000104880649537363,0.00353151435246631,0.962852970365567,3.87901416188917,0.430049782862137,0.330807525278567
"ADAM_GPNMB","GPX3",-1.73353997984858,4.8658288609429,-4.40703358406513,0.00010496202562116,0.00353151435246631,1.10121013781686,-3.87882546783605,-0.976238384396552,-0.375476301690982
"Adapt_HSPA1A","NCEH1",0.645612127028016,3.95216853422591,4.43339776476227,0.000104965233759174,0.00353151435246631,1.17763007053819,3.87881803166652,0.236334160160675,0.0908977539079519
"Prolif_MKI67","ADAM9",1.12602394694294,7.18010022028239,3.90515358834383,0.000105016439648746,0.00353168952558553,-1.3032802403701,3.87869937013691,-0.227755272440328,-0.1927159997572
"Adapt_HSPA1A","TJP1",0.870492735186357,4.87125218110119,4.41441778344995,0.000105100519229381,0.00353296959933195,1.13410055609741,3.87850464742398,0.603596097992732,0.325013283534548
"Adapt_CCL3","SLFN12",0.854836961803552,4.40717688146116,4.53019833663971,0.000105172673234684,0.00353384784811348,1.24157830064549,3.87833766072227,0.931787434187589,0.43005573885581
"Adapt_TMEM163","ESD",-1.1298571110348,7.06921915911325,-3.95410957275852,0.000105550205772071,0.00354494449251473,-1.50490581011607,-3.87746569240295,-0.236789252196022,-0.21857469433479
"Adapt_AIF1","CRYZ",-1.01088247867504,3.99917120287544,-4.39896557620329,0.000105595270124923,0.00354494449251473,1.0505325736049,-3.87736180617996,-0.712665150094663,-0.27410198080564
"Adapt_AIF1","ADK",-0.586585203527839,5.49642093003467,-4.43721105913625,0.000105745822773345,0.00354844713071203,0.972207887163223,-3.87701504236889,-0.0853131257330867,-0.0656254813331436
"Adapt_HSPA1A","FAM122B",-0.731073241949809,4.24896084862542,-4.41695844845719,0.000105820188525087,0.00354939126884691,1.00922213942587,-3.87684392962059,-0.497882922899235,-0.26809080463805
"Adapt_CCL3","AC002558.3",-0.829438658944087,2.92446289428459,-4.50914663704577,0.000105892959446013,0.00355028111239586,1.20784907018731,-3.87667659633208,-0.922687267756382,-0.354879718367839
"ADAM_GPNMB","CDYL",1.55997641038408,4.3886777933631,4.38397033684469,0.000105984859391725,0.00355087162750902,1.21586036262405,3.87646543173725,1.02909005159731,0.633286185598342
"Adapt_TMEM163","CTSZ",1.35047602910615,9.39788606915537,4.04498760822622,0.000106015910525281,0.00355087162750902,-1.56427145984253,3.87639412254131,1.11157919037628,1.02607309880887
"Adapt_CCL3","HERC5",1.16560077420575,4.00313321885821,4.42029215609762,0.000106064979183195,0.00355087162750902,1.14498504804,3.8762814761161,0.616545852018277,0.331986228009842
