"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS","GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS",21,0.462360748669368,1.4450905209943,0.0728971962616822,0.432365397330284,0.394966795484449,1731,"tags=29%, list=15%, signal=24%","BRD1/REST/HNRNPD/PTEN/AKAP12/AKAP9"
"GOBP_RESPONSE_TO_UV","GOBP_RESPONSE_TO_UV",105,0.288245959902105,1.30037306237663,0.0730837789661319,0.432644813650651,0.395222042942602,1979,"tags=29%, list=18%, signal=24%","N4BP1/STK11/KDM1A/FMR1/YY1/MAP3K4/AKT1/POLD3/NSMCE3/PIK3R1/MSH6/ERCC6/ZBTB1/CCND1/USP28/INO80/EIF2AK4/MAP4K3/EP300/XPC/ERCC5/PPID/REV1/PARP1/BRCA2/TP53INP1/CREBBP/WRN/ERCC4/ATR"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",23,0.43142151063971,1.38807475493521,0.0734463276836158,0.433962873284907,0.396426093482293,2053,"tags=35%, list=18%, signal=28%","TGFB1/PKDCC/PPFIA1/GOPC/RHOQ/PPP2R5A/CLTC/CSK"
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",22,0.447505490245999,1.41922317434022,0.0738636363636364,0.433970504937454,0.396433065014635,1989,"tags=32%, list=18%, signal=26%","STIM2/CACNB3/PKD2/GSTM2/HTT/PLCG2/CALM1"
"GOBP_RESPONSE_TO_CADMIUM_ION","GOBP_RESPONSE_TO_CADMIUM_ION",37,-0.36399247317348,-1.34330757042455,0.0738396624472574,0.433970504937454,0.396433065014635,2688,"tags=46%, list=24%, signal=35%","GPI/MAPK8/MT1F/PCNA/NPC1/DAXX/SLC30A1/MT1M/MTF1/SUMO1/MT1X/ERCC1/PRNP/CHUK/MT1E/HSF1/MT1G"
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE","GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",75,0.310303842326678,1.31915400323825,0.0740072202166065,0.433970504937454,0.396433065014635,1625,"tags=21%, list=14%, signal=18%","TGFB1/ZDHHC2/PKDCC/AKT1/ZDHHC5/PPFIA1/APPL1/GOPC/PIK3R1/RHOQ/EPHB2/WNK3/LRP1/PPP2R5A/CLTC/CNST"
"GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY","GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY",125,0.277944509023161,1.28004988947874,0.0739371534195934,0.433970504937454,0.396433065014635,3177,"tags=35%, list=28%, signal=26%","FMR1/MINK1/NEDD4L/RIPK1/STIM2/GOPC/KMT2A/CACNB3/KCNQ1/CAB39/EPHB2/WNK3/PKD2/FKBP1B/GSTM2/HTT/CTTNBP2NL/PLCG2/OPRL1/CTSS/TCAF1/KCNE3/UTRN/SCN1B/AKAP9/CACNA1D/DMD/FGF11/CALM1/ATP7A/RXRA/DLG1/DLG4/NOS1AP/WNK1/OXSR1/NEDD4/THADA/STAC3/YWHAH/KLHL24/ACTN4/NR1H3/RRAD"
"GOBP_LEUKOCYTE_DEGRANULATION","GOBP_LEUKOCYTE_DEGRANULATION",56,-0.333077006326337,-1.34188292038327,0.0744920993227991,0.435480225988701,0.397812198704259,3263,"tags=46%, list=29%, signal=33%","SNX4/CCL3/BTK/VAMP3/CEACAM1/S100A13/NCKAP1L/CORO1A/RABGEF1/PRAM1/LAT2/STXBP2/MILR1/ITGB2/SPI1/LAMP1/F2RL1/VAMP2/HCK/ITGAM/LAT/UNC13D/FGR/RAB27A/VAMP7/NKG7"
"GOBP_ACTIN_FILAMENT_BASED_PROCESS","GOBP_ACTIN_FILAMENT_BASED_PROCESS",492,0.213012487471154,1.16296409555718,0.0745454545454545,0.435480225988701,0.397812198704259,2993,"tags=31%, list=27%, signal=24%","PHACTR2/IQGAP2/MINK1/PDXP/WASL/TESK1/NEDD4L/TLN1/CAPN10/CDC42BPB/CUL3/SPECC1L/CD2AP/PPFIA1/ARFGEF1/ITGB5/TMOD3/MYO18A/PAK1/TJP1/EHBP1L1/SMAD4/ARHGEF11/PAK2/ROCK2/MTPN/FNBP1L/SPTAN1/PIK3R1/AP1AR/KLHL17/PIP5K1C/RHOQ/ZBED3/TGFBR1/KCNQ1/TRPM7/RAP2A/TBCK/MARCKS/PDGFA/AKAP11/MRAS/TRIOBP/RND3/EPB41L3/TNIK/NCK2/RUFY3/RAPGEF3/ADD1/JMY/FER/BST2/SPECC1/FARP1/PIK3CA/HRAS/WASHC3/PGM5/LRP1/TESK2/JAM3/GBA2/CGNL1/ROCK1/BCAR1/FCHSD2/NEB/GAS7/SNTA1/KCNE3/UTRN/BLOC1S6/KCNJ5/PHACTR4/MYO5A/RASA1/SCN1B/SWAP70/ARHGEF18/GAB1/SHTN1/AKAP9/CACNA1D/ARHGAP26/SCIN/DMD/AUTS2/WASF2/ARFIP1/MTOR/IL1A/RHOU/HIP1/DOCK2/PAFAH1B1/JAK2/PLS1/LIMA1/ARHGAP12/GAS2/OBSL1/EHBP1/TMOD2/INPPL1/TSC1/DLG1/SIPA1L1/CLASP1/ARHGAP35/EPB41L2/IQGAP1/AKAP13/ACAP2/FGD4/SRGAP2/MICAL3/CARMIL1/ARHGEF10L/EPB41/WHAMM/MYH9/ECT2/ENAH/FMN1/HSP90B1/NOS1AP/CLDN3/ERMN/KRAS/CYFIP2/CFLAR/RALA/PHPT1/TRPM2/MEF2A/FMNL2/FGD6/MYO9B/SVIL/WASHC2C/SORBS3/ACTA2/BCAS3/PPARGC1B/BBS4/MICAL2/SPIRE2/TAOK1/ARHGAP6/RHOBTB1"
"GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT","GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT",54,0.331915231176115,1.33030523184932,0.0748663101604278,0.436532507739938,0.398773460530019,4138,"tags=59%, list=37%, signal=38%","LZTS2/SMAD4/SMAD7/AHI1/SMAD6/PKD2/PTCH1/SALL1/PECAM1/SMAD5/BASP1/DLG1/IQGAP1/LAMB2/KANK2/FMN1/LGR4/KLHL3/EXT1/PBX1/PKD1/ASXL1/GZF1/DLL1/NOTCH1/WNT6/SMAD3/VEGFA/PAX8/CTNNBIP1/SOX9/DCHS1"
"GOBP_PROTEIN_POLYUBIQUITINATION","GOBP_PROTEIN_POLYUBIQUITINATION",206,0.247745433700449,1.22663512796885,0.075046904315197,0.436764535057676,0.398985418024114,2043,"tags=27%, list=18%, signal=22%","UBE2Q1/TRIM5/CDC34/RNF19B/RNF217/UBE2O/NEDD4L/CUL3/UBE2H/AXIN1/IRF2BP1/ZFP91/RNF19A/BARD1/RNF8/PELI3/ZNF738/WWP1/ITCH/ARIH1/RNF168/BTRC/CBL/ZNRF1/RNF216/DCAF15/SMURF2/RNF111/FBXW11/ANKIB1/UBE2S/TNKS/UBE2R2/HUWE1/TTC3/FBXL17/TRIM6/NPEPPS/FBXO22/SMURF1/UBE2T/MDM2/TRIM34/TRIM44/DTX3L/RC3H2/RNF213/TRIP12/RMND5A/TRIM14/SHPRH/DDX3X/RNF125/KLHL42/CDC27"
"GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY",183,0.257334976914335,1.25546839102307,0.0767790262172285,0.446008500610192,0.40742980204372,1440,"tags=19%, list=13%, signal=17%","DVL1/PKIB/ZNF675/GSK3A/AKT1/PRKRIP1/TESK1/CAMK2N1/SOCS4/BAG5/SNX6/PAK2/APC/PIP4K2B/PTEN/PKIA/CDKN1C/STK38/SMAD7/SMCR8/CDK5RAP2/CHORDC1/PAQR3/CBL/EPHB2/CEBPA/PTPRC/MAPT/ADARB1/DBNDD2/HIPK3/PPP2R5A/DUSP16/KAT2B/SLC8A1"
"GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION","GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION",19,0.465015977021688,1.39810721564728,0.0770712909441233,0.446035717366923,0.407454664614258,3215,"tags=53%, list=29%, signal=38%","KDM1A/DNMT1/ATRX/RIF1/KDM3A/KDM4C/BRCA1/LMNA/SIRT1/EHMT2"
