p_val	p_val_adj	cluster	gene	avg_log2FC.y	pct.1.y	pct.2.y	sd.1	sd.2	RNA.MTC.123	RNA.MTC.456	se	tstat	log2FC
0	0	MTC_456	VAMP3	0.2582072487401301	0.968	0.929	0.2903946505708297	0.26310970679976553	0.2245934267382796	0.349835499136188	0.003296462181733473	78.32859426415432	0.2582072487401301
0	0	MTC_456	SIRPA	0.2576551606492663	0.987	0.976	0.336527158855079	0.2851964312922466	0.3638156344114283	0.5674814091489595	0.0037191337552515513	69.2782722012748	0.2576551606492663
0	0	MTC_456	ZPR1	0.2569673548241016	0.903	0.736	0.22425734086617333	0.19664830465560434	0.0773523634935273	0.163142792758959	0.0025118523381925787	102.3019350767268	0.2569673548241016
0	0	MTC_456	LSM1	0.2566467964436113	0.954	0.866	0.24078605841077338	0.23262447986364626	0.1350608877831775	0.24333508600616052	0.002810316505289474	91.32309331015215	0.2566467964436113
0	0	MTC_456	MRFAP1	0.25632808553034403	0.993	0.981	0.30921815003677094	0.29268393007377125	0.4830299855964345	0.6845879966949678	0.0035763976195294497	71.67214409567507	0.25632808553034403
0	0	MTC_456	TMED3	0.25617839262345904	0.88	0.738	0.24613257393136706	0.21542109059183112	0.09227969097814237	0.19302636520694105	0.002754774744231438	92.99431583649535	0.25617839262345904
0	0	MTC_456	LAIR1	0.25612609797644126	0.998	0.998	0.3336640770226275	0.3038558517900906	0.7943459473615413	1.203232930218578	0.0037957131753617378	67.47772714729216	0.25612609797644126
3.582819327779925e-231	6.269933823614868e-227	MTC_456	NSA2	0.2555380357765842	0.97	0.937	0.38256878312729214	0.3348316471554368	0.39380908733796777	0.5375016900773754	0.004281792974984453	59.680147375063605	0.2555380357765842
0	0	MTC_456	FAH	0.2554262987392107	0.844	0.633	0.23569244254131858	0.17905011838426813	0.0567526515647556	0.13470742882896478	0.00250431738680259	101.9943798199351	0.2554262987392107
1.29876106877064e-252	2.27283187034862e-248	MTC_456	CHST11	0.2551532138219421	0.966	0.965	0.39197665748514043	0.2844409126752036	0.3191279298153733	0.5071644257492789	0.004103418605285779	62.18064457115561	0.2551532138219421
0	0	MTC_456	DESI1	0.2548106190929758	0.883	0.724	0.23789189988517026	0.1925868598015474	0.07976954301428114	0.16459701044092426	0.0025844175693274297	98.59498794511286	0.2548106190929758
0	0	MTC_456	DYNLT3	0.2547596338996294	0.971	0.897	0.2999909869397562	0.25937894889960555	0.1616341495351798	0.2628498460151759	0.003341348026116225	76.24456713530262	0.2547596338996294
0	0	MTC_456	FIBP	0.2541031011789193	0.922	0.858	0.29353995608420974	0.2449807920292315	0.1458138012308663	0.2634747990685823	0.0032251454004626158	78.78810708579859	0.2541031011789193
0	0	MTC_456	ATP6V1E1	0.2538680968852449	0.987	0.926	0.27278592429459486	0.2727731201970999	0.20433416262933457	0.31372042364606867	0.003234315599534196	78.49206086190439	0.2538680968852449
0	0	MTC_456	TBC1D14	0.2538435308429349	0.913	0.804	0.2829691325890973	0.24338098716563678	0.12258478460129806	0.22358897318410684	0.003145258395394905	80.70673341643315	0.2538435308429349
0	0	MTC_456	YWHAB	0.25375522200743506	1	0.999	0.3218860606483315	0.31882072700915015	1.2925651433809215	1.7090783444753173	0.0037996772893501536	66.78336150248012	0.25375522200743506
0	0	MTC_456	CMPK1	0.2533641483507404	0.987	0.958	0.3013805612811194	0.28050022398778257	0.23485138143253492	0.3733403440246446	0.003460337378245746	73.2194929730193	0.2533641483507404
0	0	MTC_456	NUS1	0.2531062221822149	0.911	0.743	0.23033448684461638	0.2027018699595327	0.07808039806207476	0.15865094268760166	0.0025836389442601623	97.96501277568917	0.2531062221822149
0	0	MTC_456	EPRS	0.2529199096562099	0.92	0.827	0.311996651787728	0.27775612189781207	0.1894487364148473	0.31618718545782476	0.003516071721533945	71.93252290822709	0.2529199096562099
0	0	MTC_456	MYO1E	0.25232748033324626	0.731	0.486	0.261385679784516	0.1608958735865268	0.04137750425560073	0.1063591977766058	0.002612830708211574	96.57245666174788	0.25232748033324626
0	0	MTC_456	DCAF13	0.2519672034281984	0.919	0.81	0.24703895788659172	0.2218909364884038	0.09991881628913094	0.20045068729813265	0.0027942081819650414	90.17481412247571	0.2519672034281984
0	0	MTC_456	TNFRSF4	0.25187136707754404	0.569	0.274	0.2669074030787276	0.11146079149018957	0.014314521408930822	0.06289491474498389	0.002482841880467059	101.44478754730983	0.25187136707754404
0	0	MTC_456	ODF3B	0.25168556317093427	0.839	0.52	0.21200970443683106	0.17867776338296984	0.05231635458950094	0.12259595883722399	0.0023380460336176823	107.64782196418034	0.25168556317093427
0	0	MTC_456	REEP5	0.25095324506063443	0.995	0.988	0.30880432683969633	0.2867367946578928	0.49346078302998725	0.7578997971907278	0.003542005654187586	70.85060543704707	0.25095324506063443
0	0	MTC_456	STOM	0.2509085078862625	0.997	0.986	0.3187200559056353	0.28837113372466483	0.4722770721487618	0.7060166754300374	0.003615899790864445	69.39033778540593	0.2509085078862625
0	0	MTC_456	SYNCRIP	0.2508539966596832	0.98	0.958	0.2987535761694548	0.28999709088791975	0.3237135000654814	0.4976368962668147	0.003494313915500925	71.78919888876733	0.2508539966596832
0	0	MTC_456	PSMD9	0.2508000392396935	0.951	0.866	0.2595380298465059	0.24205086795580694	0.15254157391647816	0.2585262525351178	0.002982541768499824	84.08936360540639	0.2508000392396935
0	0	MTC_456	GGCT	0.2507879044538225	0.924	0.827	0.26360791651670284	0.24194333930857526	0.1368888306926963	0.23900548336212799	0.0030086671198267063	83.35515178836647	0.2507879044538225
0	0	MTC_456	NOP58	0.25068258135909627	0.969	0.937	0.3129823242024367	0.278254597472647	0.21514469032345646	0.359507248554055	0.003525220344738082	71.11118081832174	0.25068258135909627
0	0	MTC_456	WDR43	0.2504351065110919	0.923	0.843	0.31678581425304125	0.2506591520600784	0.14930208196937997	0.2605783820325987	0.003413431745927061	73.36754479122467	0.2504351065110919
0	0	MTC_456	TMEM9B	0.2504227376721042	0.993	0.976	0.2917634305247604	0.30575400963199495	0.40010999083409793	0.5950574626305188	0.0035376205139208902	70.78846831836985	0.2504227376721042
0	0	MTC_456	PROCR	0.2503579586690282	0.853	0.76	0.30860976689092295	0.21728902910126302	0.0879219588843886	0.17375497633891762	0.0032007933823885383	78.21746947071067	0.2503579586690282
7.456129419256671e-198	1.3048226483699174e-193	MTC_456	RAPGEF2	0.2501531098596711	0.866	0.796	0.3633157494519937	0.264185639484336	0.14239622888570538	0.2478449635694429	0.0038058459327768254	65.72864857857084	0.2501531098596711
0	0	MTC_456	WDR45B	0.249985636237533	0.967	0.903	0.28170119082894285	0.24088559932901646	0.15654838287287665	0.2525441297979445	0.003124060448451476	80.01946196701957	0.249985636237533
0	0	MTC_456	ARPC1A	0.24986816433843761	0.954	0.911	0.3024594381352617	0.27053965402650676	0.20321068482391147	0.3308225043190943	0.0034151899263062933	73.16376826183811	0.24986816433843761
0	0	MTC_456	PSMD11	0.2498048732401147	0.967	0.925	0.2519177880309636	0.24971893612826768	0.19807516040332718	0.3362938481183871	0.0029748424944148976	83.9724703775442	0.2498048732401147
0	0	MTC_456	ENSA	0.24974044651026994	0.993	0.979	0.2869998095181043	0.2631458110647434	0.3357155951289839	0.49471644257493624	0.00327424344647786	76.27424490348099	0.24974044651026994
0	0	MTC_456	UBXN2B	0.24943260440955822	0.911	0.797	0.2975958792927934	0.22389835881878978	0.10480293308892208	0.1760084128295653	0.0031518997415343917	79.1372267089088	0.24943260440955822
0	0	MTC_456	DERL1	0.24870662125027998	0.944	0.87	0.250017857587814	0.24223228147487172	0.1530155820348484	0.27432134004356934	0.0029218011895867386	85.12099390494711	0.24870662125027998
0	0	MTC_456	BAZ1A	0.24850612709398368	0.959	0.909	0.32717314625356203	0.29228169346473865	0.26454890663875674	0.4088725306091906	0.0036923575345757394	67.30283423718814	0.24850612709398368
0	0	MTC_456	SHISA5	0.24842984691863984	0.903	0.739	0.2281059781545495	0.20696167298248722	0.07845489066388163	0.16648689251107932	0.0025908883295401226	95.88597242349525	0.24842984691863984
0	0	MTC_456	ATP1A1	0.2484185263394727	0.993	0.992	0.3494091021579244	0.3314642797749265	0.4796490768626297	0.7429790430406397	0.004045202708233053	61.41064966506513	0.2484185263394727
0	0	MTC_456	DNAJC8	0.2482472557537907	0.996	0.973	0.289662148566833	0.2905075040460625	0.38794290951945404	0.5496612333809084	0.0034391569205522547	72.18259052684562	0.2482472557537907
0	0	MTC_456	GPSM3	0.2477300820343784	0.995	0.991	0.3329416461614274	0.30514586699718643	0.5518659159355737	0.7857252309772558	0.0037977230440703782	65.23121332430358	0.2477300820343784
0	0	MTC_456	ST13	0.24748841547503875	0.998	0.988	0.2902535044349478	0.29506300682270475	0.4742464318449739	0.665986629610165	0.0034681706257139885	71.35993069086345	0.24748841547503875
0	0	MTC_456	SEH1L	0.24658746907103657	0.882	0.702	0.23056071208318052	0.19862287700995085	0.06117061673432641	0.14343573950274233	0.002564341329008681	96.16015866591441	0.24658746907103657
0	0	MTC_456	SMCO4	0.24630694108670004	0.954	0.864	0.27378843605463565	0.26215053421212803	0.16446248526910331	0.2708330203560481	0.003182755669347697	77.38795140915748	0.24630694108670004
2.377584710580274e-210	4.1607732435154796e-206	MTC_456	EBI3	0.24592165208517502	0.981	0.958	0.38180257789392485	0.30346387158357746	0.319400288071242	0.4589799444152417	0.004120547281508069	59.68179352990479	0.24592165208517502
0	0	MTC_456	ZMIZ1	0.24554578503285424	0.844	0.712	0.29079032119230613	0.20081446214595278	0.08487887914103222	0.16203710658754583	0.002998635391799477	81.88584237495527	0.24554578503285424
0	0	MTC_456	PPP4C	0.24519775599271454	0.994	0.97	0.2560711358267189	0.27991098366965267	0.25368076469821205	0.4133794035904847	0.00317097551963737	77.32565403745379	0.24519775599271454
0	0	MTC_456	TMEM14B	0.2447618317804764	0.969	0.917	0.3002952577679772	0.275857473863762	0.23646981799138894	0.3526207466386291	0.0034286691365148355	71.38683320994666	0.2447618317804764
0	0	MTC_456	RAB8A	0.24470508304140726	0.972	0.914	0.27248387652211276	0.25600645010125345	0.2085530967657734	0.32342522346578917	0.00314133268284194	77.89849332991513	0.24470508304140726
0	0	MTC_456	SUSD1	0.24463958295081362	0.756	0.439	0.21430937405990483	0.1331643705554965	0.03265942123870801	0.09251708856005036	0.0021472948850844477	113.92919745216669	0.24463958295081362
0	0	MTC_456	HNRNPM	0.24453017800203747	0.997	0.996	0.2767486186872182	0.2802739443643719	0.5191960193793276	0.808484939532795	0.0033009032820688292	74.07977668730089	0.24453017800203747
2.1111991124669483e-291	3.6945984468171596e-287	MTC_456	RNF149	0.24448212673066272	0.986	0.993	0.425646343564621	0.2969941372738393	0.44201649862512815	0.6806159393074578	0.004402697387059527	55.53007741328036	0.24448212673066272
1.640166074597707e-64	2.870290630545987e-60	MTC_456	RGS1	0.24418522591656622	0.998	0.989	1.1028957074730046	0.9650299326924203	5.527036794552852	8.824129797941906	0.012342589824095007	19.78395372419099	0.24418522591656622
0	0	MTC_456	PRR5	0.24409288039924998	0.882	0.714	0.23058457818417138	0.19591428487601134	0.07093885033390783	0.1554089987230566	0.002550825058777791	95.69173689872926	0.24409288039924998
0	0	MTC_456	CDC123	0.2439217291631871	0.98	0.933	0.26236697416315147	0.2774479379068528	0.2272122561215455	0.3627582062645606	0.003195368768556204	76.3360184162408	0.2439217291631871
0	0	MTC_456	SF3B5	0.2438443622670612	0.987	0.971	0.3144741030241411	0.30413836293618624	0.39610318187769766	0.5817681964996699	0.0036721148875052266	66.4043391171579	0.2438443622670612
0	0	MTC_456	TRAPPC2L	0.24339999176666072	0.902	0.779	0.27190959022334404	0.22353960522334226	0.09937409977741074	0.18599564335612037	0.0029707155321528913	81.93311986027408	0.24339999176666072
0	0	MTC_456	MT1G	0.2429143169663648	0.261	0.083	0.2714230185408141	0.057300455801797406	0.004907686264239882	0.05853526628107638	0.0023976417330795357	101.3138508622659	0.2429143169663648
0	0	MTC_456	EIF4H	0.24225370718890127	0.99	0.97	0.2533451248125452	0.25870987710733595	0.2918109205185414	0.44991812514085744	0.0030336681302512544	79.85504570298444	0.24225370718890127
4.7462023110478216e-216	8.305854044333688e-212	MTC_456	FMNL2	0.24210076015811843	0.915	0.853	0.35846102722029005	0.28076854534979007	0.1917349744664399	0.3104965071734421	0.00384875486305791	62.903658136794064	0.24210076015811843
0	0	MTC_456	NUCB1	0.24201121234462264	0.982	0.943	0.2629673989062052	0.27999168151945725	0.2683069268037419	0.43303838353490326	0.003213551135418163	75.3095880993756	0.24201121234462264
0	0	MTC_456	DKC1	0.24168505532957896	0.929	0.844	0.2559120534897143	0.2339874852943014	0.113240801361806	0.220647487418313	0.002916137428854173	82.87848608854603	0.24168505532957896
0	0	MTC_456	FAM20A	0.2414959938219335	0.524	0.066	0.20060097423316484	0.03460777051705863	0.0033337698048972564	0.06404867422819464	0.0017609883684137184	137.13662063507599	0.2414959938219335
0	0	MTC_456	LYAR	0.24144979643049064	0.871	0.711	0.24155993010648952	0.20141113829153812	0.07985334555454524	0.16549838503718306	0.0026530999150664054	91.00667300893842	0.24144979643049064
0	0	MTC_456	ARF4	0.24110826963928988	0.999	0.993	0.3048844661870536	0.4027496158367408	0.6105434070970176	0.9211747915571356	0.004195481647507328	57.46855543571264	0.24110826963928988
0	0	MTC_456	FCGBP	0.24097227660927656	0.976	0.889	0.688003444106595	0.7900023092742674	1.1806128060756589	1.4086712236160133	0.00874161894136127	27.56609253111091	0.24097227660927656
0	0	MTC_456	RNASE2	0.2405425042631053	0.825	0.665	0.3651648709610756	0.3384156913992886	0.16880188555716483	0.22845339142192947	0.004185000127918623	57.47729914233891	0.2405425042631053
0	0	MTC_456	MPDU1	0.24054130449521838	0.932	0.869	0.27743262246102	0.2470049459999349	0.13369909650387862	0.25321415158117094	0.0031266508076931787	76.93257715359908	0.24054130449521838
8.200280939824683e-139	1.4350491644693197e-134	MTC_456	MZT2B	0.24043846350610965	0.977	0.935	0.3915614103567693	0.3207265393461916	0.3414482126489465	0.4515766543979615	0.004272150378309227	56.28043074674423	0.24043846350610965
0	0	MTC_456	UBE2L6	0.24020791584343304	0.921	0.838	0.31984815261649135	0.2594513072960655	0.13864868403825031	0.23606399759633587	0.003477296803341332	69.07892234353346	0.24020791584343304
0	0	MTC_456	FAM210A	0.2401978062992094	0.823	0.635	0.25641968867723286	0.17115469116643603	0.058779625507403115	0.1160609930143449	0.0026185408195745293	91.72963984507894	0.2401978062992094
0	0	MTC_456	RSL24D1	0.24015919665997476	0.997	0.982	0.2727460736601948	0.3137702587579056	0.37192876784077705	0.572252685345162	0.003468935427518709	69.23138284870237	0.24015919665997476
0	0	MTC_456	SEC63	0.24006007705982602	0.968	0.927	0.2836301420325852	0.2646394946251222	0.232696084850104	0.37922031097424896	0.003260038477295488	73.63719131897446	0.24006007705982602
0	0	MTC_456	DARS	0.2391775579772215	0.975	0.927	0.25372428212172743	0.25486854208246207	0.20232813932175167	0.32342822804777976	0.003014700874100118	79.33707786137008	0.2391775579772215
0	0	MTC_456	PTGES3	0.2385985052381523	1	1	0.3002888673767584	0.2978346528190494	1.0927694120728089	1.5401457222263923	0.0035469631503710153	67.26839133166486	0.2385985052381523
0	0	MTC_456	SLC39A4	0.23818269491725286	0.769	0.531	0.23089666069591255	0.15889057881248259	0.0406887521278015	0.10524149327724429	0.0023785479649363127	100.13785655301274	0.23818269491725286
0	0	MTC_456	METAP2	0.23804917140554482	0.989	0.973	0.27694249671227267	0.27637414876907845	0.33673170092969396	0.49961691579660367	0.003280533667237773	72.56416045441274	0.23804917140554482
0	0	MTC_456	AC092069.1	0.2378967136231371	0.657	0.419	0.2682244395903286	0.1694712715088127	0.027123215922484234	0.09104183880417528	0.0026989665544170567	88.14363158142945	0.2378967136231371
0	0	MTC_456	PPP1R3B	0.2377247893952985	0.778	0.631	0.2931650580266132	0.19455998033953953	0.05219850726725625	0.11637947870502169	0.002988992887457687	79.5334075209183	0.2377247893952985
0	0	MTC_456	NARS	0.2368038710398479	0.985	0.963	0.27867314394992454	0.2715445800443435	0.316493387455821	0.4955366934575347	0.0032651003050782096	72.52575691826279	0.2368038710398479
0	0	MTC_456	MAPK6	0.23596602158325902	0.732	0.453	0.24445591662167393	0.14318653405590695	0.0295692025664545	0.07977766093291802	0.0024147574595519096	97.71831148087463	0.23596602158325902
1.5595086193962667e-230	2.7291400839434666e-226	MTC_456	DDIT3	0.23564007166205436	0.967	0.956	0.40959866370467135	0.3924994940367502	0.3564043472567591	0.5444092240667117	0.004763212977817564	49.470824159960465	0.23564007166205436
0	0	MTC_456	ALG3	0.23543416252275795	0.887	0.792	0.2523748906135173	0.21958130448744875	0.09528086945136625	0.1930473972808573	0.002817979958575414	83.54713872478285	0.23543416252275795
0	0	MTC_456	LMNB1	0.23481249482894428	0.68	0.306	0.21218832412016558	0.11717771768084441	0.01813015582034941	0.0810696311875581	0.002069034183937296	113.48893926059006	0.23481249482894428
0	0	MTC_456	IARS	0.23397013868572414	0.866	0.78	0.26898459775415867	0.22438732547877496	0.07938981275370838	0.17877262825809698	0.0029548555834428484	79.18158166400605	0.23397013868572414
2.2376034137896993e-294	3.915805974131974e-290	MTC_456	IL10	0.23364172515582937	0.852	0.76	0.4024173931657893	0.3719491490011054	0.16523242110777897	0.28244873431985507	0.004606697012283061	50.71784068560599	0.23364172515582937
0	0	MTC_456	NPM3	0.23357176269275662	0.792	0.485	0.20900817774834748	0.15793110367111837	0.030954563310202493	0.0975076992413378	0.002216826958453947	105.36310098630952	0.23357176269275662
4.782570753606315e-260	8.369498818811051e-256	MTC_456	GOLIM4	0.23314895690777815	0.931	0.855	0.3291077590860743	0.2588760860793805	0.1473510540788456	0.23663186359198088	0.0035388475289208476	65.88273583487099	0.23314895690777815
0	0	MTC_456	SRP9	0.2328654286391525	0.985	0.98	0.32361613140888723	0.2951588924075395	0.33944742700014174	0.5127078795162708	0.0036837863011632537	63.21360947718901	0.2328654286391525
0	0	MTC_456	FHL3	0.23282980185706198	0.902	0.772	0.23955219747943554	0.2142611680319831	0.09606128060757912	0.19069781416660372	0.0027048268247338763	86.07937474147526	0.23282980185706198
0	0	MTC_456	RRP15	0.2327323509883754	0.931	0.849	0.26680912173648524	0.2464554739964355	0.12537383789447756	0.22614286787350676	0.0030535061195624026	76.21807256169123	0.2327323509883754
0	0	MTC_456	CSTA	0.2323285646952331	0.496	0.166	0.23770224193098066	0.09514990199692228	0.015432761555584765	0.06997671448959303	0.0021992927411490096	105.6378536373717	0.2323285646952331
0	0	MTC_456	ZNF511	0.23187291882479422	0.923	0.788	0.23560513390389057	0.21393505247203964	0.0916930731962918	0.17002028092841912	0.0026769516569432167	86.61826903873471	0.23187291882479422
0	0	MTC_456	KRTCAP2	0.23183094488664535	0.998	0.996	0.3140925584453364	0.30806593851084385	0.5976587665313636	0.8472079921880987	0.0036910481294733853	62.808973699219	0.23183094488664535
0	0	MTC_456	ACTN1	0.23175009651261802	0.567	0.143	0.1951402984252579	0.06280528811909157	0.007966478983894243	0.05817772102455895	0.001765953514584247	131.23227457500673	0.23175009651261802
0	0	MTC_456	DYNLT1	0.23172107666826158	0.986	0.939	0.27543232579244575	0.27940917716115726	0.2628702370040799	0.374226695710966	0.003287807671108866	70.47890261479617	0.23172107666826158
0	0	MTC_456	GNA12	0.23169371632249822	0.776	0.584	0.26705882761373256	0.1670048199002282	0.04856095325389993	0.09961391121459963	0.002680152934661746	86.44794605787658	0.23169371632249822
0	0	MTC_456	SLC31A2	0.2316238894761815	0.935	0.846	0.301246908661538	0.2961730727329732	0.1826162105539005	0.2932051378352038	0.003543954960240999	65.3574585666942	0.2316238894761815
0	0	MTC_456	GAR1	0.23146967694123083	0.864	0.694	0.227499787467856	0.18803225228271275	0.07625769281132129	0.15041838804176608	0.0024904681917359357	92.94223379736847	0.23146967694123083
0	0	MTC_456	MTRNR2L1	0.23115771971034788	0.305	0.081	0.31333804605653315	0.15572717226873112	0.010328663087599914	0.05409148952152092	0.0029937483292430344	77.21347765020576	0.23115771971034788
0	0	MTC_456	JOSD2	0.23102731638800728	0.818	0.673	0.2670061698463657	0.187450636570556	0.07331412858452861	0.1548591602193332	0.002766872302802701	83.49764322480237	0.23102731638800728
0	0	MTC_456	BOP1	0.23089562417060744	0.746	0.481	0.2096090828221788	0.1447645810785664	0.02997250229147788	0.10307218508224504	0.0021615472375576244	106.81960595573246	0.23089562417060744
0	0	MTC_456	POLR2K	0.23045081529050138	0.98	0.929	0.27532107488774094	0.2736685950385136	0.21563179258874307	0.3278629910613784	0.0032553353216690797	70.79172881408246	0.23045081529050138
0	0	MTC_456	AIMP2	0.23040202413266442	0.859	0.695	0.2298641992079653	0.19763103732405585	0.06790100824931927	0.1517404041162779	0.0025546088730096016	90.1907241327422	0.23040202413266442
0	0	MTC_456	TMX2	0.23021851534678828	0.94	0.862	0.26513522763901215	0.2519888320040429	0.15420714940423563	0.26457147149403437	0.00307206594294862	74.9393143318469	0.23021851534678828
0	0	MTC_456	C1orf43	0.2298670783536101	0.986	0.967	0.29814482729055775	0.27623749635047207	0.3159381956265587	0.46898820701570965	0.003416554282499903	67.28038232292205	0.2298670783536101
0	0	MTC_456	UCHL3	0.2294553592069013	0.882	0.767	0.2540636954518973	0.2208288435805445	0.09945528348829152	0.19467287613610637	0.0028357055957503284	80.9164955455072	0.2294553592069013
9.970410744751692e-28	1.7448218803315462e-23	MTC_456	ZNF331	0.22899350819816777	0.865	0.923	0.5789640420780401	0.37550284847241255	0.2701610580070849	0.4042034102005786	0.0058659934481112225	39.037464024427244	0.22899350819816777
0	0	MTC_456	IKBKE	0.22842423485733648	0.831	0.633	0.2180013897840975	0.17662311952887677	0.05769281131334779	0.12962067152407275	0.0023690074915377955	96.42191325830687	0.22842423485733648
3.4269920432628274e-263	5.997236075709948e-259	MTC_456	HLA-DQA2	0.228298625476133	0.574	0.329	0.5718158052693079	0.5445143789440864	0.1624931255728707	0.32611131976264157	0.006631158140372549	34.42816784690748	0.228298625476133
0	0	MTC_456	PBDC1	0.22824881548043796	0.941	0.847	0.2379702926499404	0.23775095873004004	0.14930993845752785	0.25019755126567994	0.002820371191417408	80.9286437810085	0.22824881548043796
0	0	MTC_456	USP2	0.22799969251666888	0.55	0.097	0.1949363551087048	0.057020433909667635	0.005172188031949773	0.05427176444076966	0.001751351922264091	130.18496717776645	0.22799969251666888
0	0	MTC_456	POLR2F	0.22758565279540166	0.958	0.884	0.2729377300301233	0.26283488789984566	0.1469137095718403	0.24702170810486296	0.0031809620674751915	71.54616998499515	0.22758565279540166
0	0	MTC_456	DPYD	0.22745402332485354	0.55	0.193	0.22153884037059812	0.10593633380217897	0.01544323687311809	0.06926162397656001	0.0021026952076712664	108.17260746827816	0.22745402332485354
6.919496010156222e-136	1.2109118017773388e-131	MTC_456	NRARP	0.2273215893461599	0.509	0.381	0.3622488928967765	0.22629925821287789	0.0641901270132278	0.1232419439645433	0.003634514577123184	62.5452407804321	0.2273215893461599
1.804584636005726e-305	3.1580231130100206e-301	MTC_456	CCNI	0.22726841029391798	0.999	0.99	0.3145200453771704	0.3536645754000375	0.9252219457902353	1.1990836024938045	0.003952155856485647	57.504920996716606	0.22726841029391798
0	0	MTC_456	NENF	0.2272212060578208	0.949	0.851	0.28604463555776827	0.24998937633323023	0.15403430666493886	0.23599789679261046	0.0031996188515386525	71.01508542136301	0.2272212060578208
0	0	MTC_456	PPAN	0.22661223920533752	0.871	0.802	0.27029482481537687	0.23039883734143457	0.10314521408931386	0.2090708330203579	0.002993867017270517	75.69215262337804	0.22661223920533752
0	0	MTC_456	SSU72	0.22642136781906097	0.989	0.984	0.27686344016071657	0.2726403287180201	0.3365064816027297	0.5124404717193819	0.0032595095684144096	69.46485753965858	0.22642136781906097
0	0	MTC_456	ELOVL5	0.2259812295681255	0.966	0.902	0.26556645263908496	0.2616668685315396	0.1528034568548067	0.2597431082400718	0.003127338481350467	72.25992034944066	0.2259812295681255
3.1337918078757385e-48	5.484135663782542e-44	MTC_456	TAF10	0.22494552903996956	0.915	0.833	0.46560651913597784	0.36272639376455074	0.3246431844965327	0.40513182603469994	0.004989794946038684	45.08111685402025	0.22494552903996956
0	0	MTC_456	NELFE	0.22487044228248687	0.944	0.849	0.24094941797406394	0.23303443989721861	0.11554537121907964	0.2073822579433664	0.0028135899747952398	79.92296116240317	0.22487044228248687
0	0	MTC_456	ACP1	0.22456094166827956	0.975	0.923	0.25741308364566	0.253490666180326	0.19809087337962783	0.3149372793510152	0.0030305427404147094	74.09924917856459	0.22456094166827956
3.207147758717092e-290	5.612508577754911e-286	MTC_456	AZIN1	0.2245413923929005	0.981	0.952	0.3317232046268482	0.2879554109683063	0.23296320544719723	0.33891985277549	0.0037005877442414965	60.67722424425971	0.2245413923929005
0	0	MTC_456	ASAP1	0.2244361909484081	0.821	0.621	0.24782308098733138	0.1796380527329042	0.06968443105932236	0.1291910162998545	0.002593450529732669	86.53960751337056	0.2244361909484081
1.6358656766044888e-90	2.8627649340578556e-86	MTC_456	RHOH	0.2244264229057389	0.775	0.78	0.35454377226888684	0.21951972922585344	0.08342542883332135	0.16859009990235688	0.0035492194864705628	63.23261318755872	0.2244264229057389
0	0	MTC_456	VPS26A	0.22439136013263283	0.971	0.911	0.2756229177512643	0.24618553723487915	0.1798140631138144	0.2704183880417673	0.0031103548428259506	72.14333137911665	0.22439136013263283
0	0	MTC_456	AC147651.4	0.22435296258103277	0.759	0.402	0.20559058108001482	0.14957328456880045	0.030569595390862167	0.08932922707127938	0.0021539789906585153	104.15745165297248	0.22435296258103277
0	0	MTC_456	ENOPH1	0.22394013561869192	0.927	0.824	0.24221930123340618	0.22202751355443726	0.1016315307057873	0.19031923683617735	0.002763049839955633	81.04817089448079	0.22394013561869192
0	0	MTC_456	NCLN	0.2238861034797983	0.806	0.586	0.2059368886790127	0.1690775154995132	0.04527956003666735	0.12264703673101189	0.0022488293852784367	99.55673158018523	0.2238861034797983
0	0	MTC_456	SUB1	0.22367680278700264	1	0.999	0.26883233047294663	0.2871465560302617	0.7371323818253339	0.994796063997603	0.0032904191513140595	67.97820961432079	0.22367680278700264
0	0	MTC_456	AK6	0.22336329454059412	0.945	0.873	0.25717731703450564	0.24794819603378	0.13019772161845297	0.22940283932998073	0.0029988529883997273	74.48290910045147	0.22336329454059412
0	0	MTC_456	ENO2	0.22298830935436575	0.443	0.074	0.22839409494218443	0.05664948118382709	0.0037108812360875	0.04081424171862023	0.0020318394020126685	109.74701501185645	0.22298830935436575
0	0	MTC_456	BZW2	0.22262167725148732	0.796	0.551	0.20683102086724495	0.1607528731097061	0.040717559251017985	0.11181551866596236	0.002214766749297085	100.51698551196971	0.22262167725148732
0	0	MTC_456	SEPTIN7	0.22237649587715347	0.998	0.995	0.30650576571144095	0.30660971086600497	0.7331858059447598	1.0050897618868877	0.0036347719712303017	61.180315474338606	0.22237649587715347
0	0	MTC_456	EMC6	0.222310139616142	0.951	0.892	0.2577441746780656	0.25277352159740285	0.1848448343590646	0.29200630962217855	0.003028734228734376	73.40034576392635	0.222310139616142
0	0	MTC_456	B3GAT3	0.22212151898404098	0.939	0.892	0.26730343477791435	0.24946391016948966	0.15990310331284027	0.27840456696462496	0.0030726877163452255	72.2889989120798	0.22212151898404098
0	0	MTC_456	PDLIM7	0.22202487452126857	0.654	0.262	0.18521680522220954	0.09600279294642913	0.014489982977609596	0.07246751295725481	0.0017833221600358081	124.50070968490093	0.22202487452126857
0	0	MTC_456	MFSD1	0.22177914098137674	0.998	0.988	0.2609007908581222	0.29402585601532594	0.4896111038365993	0.6887192969278209	0.003282226811210332	67.56971828512819	0.22177914098137674
